Transaction ID,Company,City,KM Travelled,Price Charged,Cost of Trip,Population,Users,Customer ID,Payment_Mode,Gender,Age,Income (USD/Month),date,holiday
10433317,Pink Cab,LOS ANGELES CA,20.37,278.12,209.811," 1,595,037 "," 144,132 ",8734,Cash,Male,32,2571,2018-12-26,Boxing Day
10433318,Pink Cab,LOS ANGELES CA,36.58,521.37,409.696," 1,595,037 "," 144,132 ",8550,Cash,Female,45,3058,2018-12-28,Additional Day
10433320,Pink Cab,LOS ANGELES CA,39.14,483.5,438.368," 1,595,037 "," 144,132 ",6569,Cash,Female,36,2645,2018-12-26,Boxing Day
10433322,Pink Cab,LOS ANGELES CA,26.25,347.89,273.0," 1,595,037 "," 144,132 ",8498,Card,Male,28,3500,2018-12-28,Additional Day
10433325,Pink Cab,LOS ANGELES CA,4.52,59.36,47.46," 1,595,037 "," 144,132 ",6451,Card,Female,60,18895,2018-12-31,Additional Day
10433326,Pink Cab,LOS ANGELES CA,18.4,260.27,187.68," 1,595,037 "," 144,132 ",7360,Cash,Female,34,22996,2018-12-28,Additional Day
10433327,Pink Cab,LOS ANGELES CA,22.88,327.27,247.104," 1,595,037 "," 144,132 ",6978,Cash,Female,38,27167,2018-12-28,Additional Day
10433328,Pink Cab,LOS ANGELES CA,21.0,292.18,224.7," 1,595,037 "," 144,132 ",7642,Card,Female,18,18346,2018-12-28,Additional Day
10433332,Pink Cab,LOS ANGELES CA,37.45,457.76,389.48," 1,595,037 "," 144,132 ",6739,Card,Female,52,14069,2018-12-27,Additional Day
10433333,Pink Cab,LOS ANGELES CA,13.13,184.39,131.3," 1,595,037 "," 144,132 ",8914,Card,Female,32,18812,2018-12-28,Additional Day
10433337,Pink Cab,LOS ANGELES CA,40.4,488.56,436.32," 1,595,037 "," 144,132 ",6374,Card,Male,25,19319,2018-12-26,Boxing Day
10433338,Pink Cab,LOS ANGELES CA,18.19,282.28,203.728," 1,595,037 "," 144,132 ",6466,Card,Female,27,12492,2018-12-28,Additional Day
10433340,Pink Cab,LOS ANGELES CA,2.34,34.76,27.144," 1,595,037 "," 144,132 ",8956,Card,Male,20,5734,2018-12-28,Additional Day
10433343,Pink Cab,LOS ANGELES CA,39.9,565.53,454.86," 1,595,037 "," 144,132 ",6827,Card,Female,26,12048,2018-12-27,Additional Day
10433345,Pink Cab,LOS ANGELES CA,31.2,490.74,355.68," 1,595,037 "," 144,132 ",6672,Card,Female,35,30716,2018-12-28,Additional Day
10433347,Pink Cab,LOS ANGELES CA,14.7,240.85,173.46," 1,595,037 "," 144,132 ",8649,Cash,Female,28,10691,2018-12-28,Additional Day
10433348,Pink Cab,LOS ANGELES CA,8.91,114.7,102.465," 1,595,037 "," 144,132 ",8939,Card,Female,25,17184,2018-12-28,Additional Day
10433349,Pink Cab,LOS ANGELES CA,4.6,65.64,54.74," 1,595,037 "," 144,132 ",7290,Cash,Female,29,24453,2018-12-28,Additional Day
10433350,Pink Cab,LOS ANGELES CA,21.66,259.12,255.588," 1,595,037 "," 144,132 ",7772,Card,Male,32,4118,2018-12-27,Additional Day
10433352,Pink Cab,LOS ANGELES CA,42.8,688.78,436.56," 1,595,037 "," 144,132 ",8135,Card,Male,32,12977,2018-12-28,Additional Day
10433353,Pink Cab,LOS ANGELES CA,2.26,28.21,25.312," 1,595,037 "," 144,132 ",6779,Card,Male,36,14076,2018-12-28,Additional Day
10433354,Pink Cab,LOS ANGELES CA,20.0,244.46,200.0," 1,595,037 "," 144,132 ",7055,Cash,Male,49,12233,2018-12-24,Additional Day
10433355,Pink Cab,LOS ANGELES CA,24.0,379.74,244.8," 1,595,037 "," 144,132 ",6899,Cash,Male,32,11871,2018-12-28,Additional Day
10433356,Pink Cab,LOS ANGELES CA,15.96,201.31,161.196," 1,595,037 "," 144,132 ",8238,Cash,Female,37,12766,2018-12-27,Additional Day
10433358,Pink Cab,LOS ANGELES CA,16.0,222.62,188.8," 1,595,037 "," 144,132 ",7844,Card,Male,61,21961,2018-12-27,Additional Day
10433359,Pink Cab,LOS ANGELES CA,20.9,260.9,234.08," 1,595,037 "," 144,132 ",7515,Card,Male,33,14291,2018-12-25,Christmas Day
10433360,Pink Cab,LOS ANGELES CA,8.72,142.19,99.408," 1,595,037 "," 144,132 ",8540,Cash,Male,33,20844,2018-12-28,Additional Day
10433361,Pink Cab,LOS ANGELES CA,4.52,59.95,47.46," 1,595,037 "," 144,132 ",8326,Cash,Female,31,17520,2018-12-28,Additional Day
10433362,Pink Cab,LOS ANGELES CA,42.18,553.96,451.326," 1,595,037 "," 144,132 ",6617,Cash,Male,37,13115,2018-12-27,Additional Day
10433363,Pink Cab,LOS ANGELES CA,20.06,276.5,200.6," 1,595,037 "," 144,132 ",7124,Cash,Male,29,15866,2018-12-25,Christmas Day
10433364,Pink Cab,LOS ANGELES CA,2.88,41.27,34.272," 1,595,037 "," 144,132 ",8061,Card,Male,22,7563,2018-12-28,Additional Day
10433365,Pink Cab,LOS ANGELES CA,18.87,270.4,220.779," 1,595,037 "," 144,132 ",8382,Card,Male,35,10110,2018-12-28,Additional Day
10433367,Pink Cab,LOS ANGELES CA,34.88,421.81,390.656," 1,595,037 "," 144,132 ",6016,Card,Female,52,8764,2018-12-26,Boxing Day
10433370,Pink Cab,LOS ANGELES CA,3.42,48.47,40.014," 1,595,037 "," 144,132 ",8961,Card,Female,28,17875,2018-12-25,Christmas Day
10433371,Pink Cab,LOS ANGELES CA,29.75,425.53,297.5," 1,595,037 "," 144,132 ",8397,Card,Female,21,30369,2018-12-27,Additional Day
10433372,Pink Cab,LOS ANGELES CA,20.37,267.53,226.107," 1,595,037 "," 144,132 ",6302,Cash,Female,57,14324,2018-12-24,Additional Day
10433373,Pink Cab,LOS ANGELES CA,38.94,526.6,404.976," 1,595,037 "," 144,132 ",8774,Card,Male,18,4511,2018-12-26,Boxing Day
10433376,Pink Cab,LOS ANGELES CA,13.8,206.83,158.7," 1,595,037 "," 144,132 ",8971,Card,Female,45,7163,2018-12-28,Additional Day
10433377,Pink Cab,LOS ANGELES CA,28.89,383.63,338.013," 1,595,037 "," 144,132 ",8346,Card,Female,44,19894,2018-12-28,Additional Day
10433379,Pink Cab,LOS ANGELES CA,30.6,393.92,306.0," 1,595,037 "," 144,132 ",8970,Card,Male,32,21869,2018-12-26,Boxing Day
10433380,Pink Cab,LOS ANGELES CA,7.84,111.12,91.728," 1,595,037 "," 144,132 ",8346,Card,Female,44,19894,2018-12-25,Christmas Day
10433383,Pink Cab,LOS ANGELES CA,40.25,585.51,402.5," 1,595,037 "," 144,132 ",7257,Cash,Female,36,14839,2018-12-28,Additional Day
10433385,Pink Cab,LOS ANGELES CA,15.12,176.95,157.248," 1,595,037 "," 144,132 ",6684,Cash,Female,45,6412,2018-12-28,Additional Day
10433386,Pink Cab,LOS ANGELES CA,5.82,70.38,61.11," 1,595,037 "," 144,132 ",7171,Card,Female,34,7838,2018-12-26,Boxing Day
10433388,Pink Cab,LOS ANGELES CA,16.49,203.7,168.198," 1,595,037 "," 144,132 ",8865,Card,Male,29,24059,2018-12-27,Additional Day
10433389,Pink Cab,LOS ANGELES CA,22.23,303.52,244.53," 1,595,037 "," 144,132 ",6963,Card,Male,27,18927,2018-12-25,Christmas Day
10433390,Pink Cab,LOS ANGELES CA,30.45,468.49,356.265," 1,595,037 "," 144,132 ",8291,Card,Male,63,27404,2018-12-28,Additional Day
10433392,Pink Cab,LOS ANGELES CA,31.93,435.46,348.037," 1,595,037 "," 144,132 ",7447,Cash,Male,28,34205,2018-12-28,Additional Day
10433393,Pink Cab,LOS ANGELES CA,23.4,351.23,259.74," 1,595,037 "," 144,132 ",7679,Card,Male,54,8446,2018-12-28,Additional Day
10433396,Pink Cab,LOS ANGELES CA,17.51,244.49,197.863," 1,595,037 "," 144,132 ",7282,Card,Male,50,14102,2018-12-28,Additional Day
10433397,Pink Cab,LOS ANGELES CA,18.72,233.69,204.048," 1,595,037 "," 144,132 ",6262,Card,Female,56,11956,2018-12-28,Additional Day
10433398,Pink Cab,LOS ANGELES CA,1.96,24.47,22.54," 1,595,037 "," 144,132 ",7245,Card,Male,18,10550,2018-12-31,Additional Day
10433399,Pink Cab,LOS ANGELES CA,12.74,157.38,143.962," 1,595,037 "," 144,132 ",8876,Card,Male,19,5532,2018-12-31,Additional Day
10433400,Pink Cab,LOS ANGELES CA,24.2,305.24,268.62," 1,595,037 "," 144,132 ",7910,Cash,Female,22,22411,2018-12-26,Boxing Day
10433401,Pink Cab,LOS ANGELES CA,33.17,409.75,351.602," 1,595,037 "," 144,132 ",8504,Card,Male,40,10341,2018-12-28,Additional Day
10433402,Pink Cab,LOS ANGELES CA,15.15,229.31,172.71," 1,595,037 "," 144,132 ",6030,Card,Female,26,5563,2018-12-28,Additional Day
10433404,Pink Cab,LOS ANGELES CA,11.11,158.91,124.432," 1,595,037 "," 144,132 ",7443,Cash,Female,32,11387,2018-12-27,Additional Day
10433405,Pink Cab,LOS ANGELES CA,27.25,350.8,275.225," 1,595,037 "," 144,132 ",8658,Card,Female,58,30287,2018-12-28,Additional Day
10433408,Pink Cab,LOS ANGELES CA,33.9,418.77,403.41," 1,595,037 "," 144,132 ",7779,Card,Female,50,10312,2018-12-28,Additional Day
10433409,Pink Cab,LOS ANGELES CA,38.4,534.28,399.36," 1,595,037 "," 144,132 ",7970,Card,Male,41,16499,2018-12-26,Boxing Day
10433410,Pink Cab,LOS ANGELES CA,42.55,503.49,429.755," 1,595,037 "," 144,132 ",7444,Cash,Female,39,13290,2018-12-27,Additional Day
10433415,Pink Cab,LOS ANGELES CA,15.68,205.93,170.912," 1,595,037 "," 144,132 ",8360,Card,Female,38,5679,2018-12-28,Additional Day
10433416,Pink Cab,LOS ANGELES CA,7.2,102.05,73.44," 1,595,037 "," 144,132 ",6625,Cash,Male,32,13737,2018-12-27,Additional Day
10433418,Pink Cab,LOS ANGELES CA,2.34,29.21,25.038," 1,595,037 "," 144,132 ",7650,Card,Female,32,17629,2018-12-31,Additional Day
10433420,Pink Cab,LOS ANGELES CA,14.04,198.81,151.632," 1,595,037 "," 144,132 ",8137,Card,Female,36,23384,2018-12-28,Additional Day
10433421,Pink Cab,LOS ANGELES CA,4.48,71.63,51.072," 1,595,037 "," 144,132 ",6709,Card,Male,36,13649,2018-12-28,Additional Day
10433423,Pink Cab,MIAMI FL,34.68,449.78,346.8," 1,339,155 "," 17,675 ",9032,Cash,Male,30,15929,2018-12-25,Christmas Day
10433424,Pink Cab,MIAMI FL,30.24,429.0,359.856," 1,339,155 "," 17,675 ",11712,Cash,Male,52,3251,2018-12-28,Additional Day
10433425,Pink Cab,MIAMI FL,33.92,422.15,373.12," 1,339,155 "," 17,675 ",11614,Cash,Female,25,26955,2018-12-26,Boxing Day
10433427,Pink Cab,MIAMI FL,16.05,218.67,190.995," 1,339,155 "," 17,675 ",11121,Card,Female,27,10067,2018-12-26,Boxing Day
10433428,Pink Cab,MIAMI FL,38.48,529.31,396.344," 1,339,155 "," 17,675 ",11250,Card,Female,30,3285,2018-12-28,Additional Day
10433430,Pink Cab,MIAMI FL,9.2,128.96,105.8," 1,339,155 "," 17,675 ",10474,Card,Male,61,22653,2018-12-25,Christmas Day
10433431,Pink Cab,MIAMI FL,5.76,96.23,67.392," 1,339,155 "," 17,675 ",9182,Cash,Male,31,23222,2018-12-28,Additional Day
10433433,Pink Cab,MIAMI FL,13.86,198.71,145.53," 1,339,155 "," 17,675 ",11664,Cash,Female,27,10157,2018-12-28,Additional Day
10433434,Pink Cab,MIAMI FL,13.86,187.02,155.232," 1,339,155 "," 17,675 ",9700,Cash,Female,23,23309,2018-12-27,Additional Day
10433435,Pink Cab,MIAMI FL,2.3,29.53,23.92," 1,339,155 "," 17,675 ",9774,Cash,Female,33,14322,2018-12-31,Additional Day
10433436,Pink Cab,MIAMI FL,5.9,72.65,67.26," 1,339,155 "," 17,675 ",10030,Cash,Male,54,12504,2018-12-31,Additional Day
10433438,Pink Cab,MIAMI FL,5.35,67.28,56.175," 1,339,155 "," 17,675 ",10391,Card,Male,34,13777,2018-12-27,Additional Day
10433440,Pink Cab,MIAMI FL,24.36,328.7,243.6," 1,339,155 "," 17,675 ",10009,Cash,Male,18,19413,2018-12-27,Additional Day
10433441,Pink Cab,MIAMI FL,19.62,249.32,202.086," 1,339,155 "," 17,675 ",11675,Cash,Female,24,7733,2018-12-26,Boxing Day
10433442,Pink Cab,NASHVILLE TN,14.7,189.65,176.4," 327,225 "," 9,270 ",54865,Card,Female,22,7525,2018-12-27,Additional Day
10433443,Pink Cab,NASHVILLE TN,14.28,209.98,155.652," 327,225 "," 9,270 ",56158,Card,Female,26,3898,2018-12-25,Christmas Day
10433444,Pink Cab,NASHVILLE TN,48.0,685.84,556.8," 327,225 "," 9,270 ",55793,Card,Female,30,12974,2018-12-27,Additional Day
10433449,Pink Cab,NASHVILLE TN,39.78,584.95,429.624," 327,225 "," 9,270 ",55149,Card,Female,54,14255,2018-12-26,Boxing Day
10433450,Pink Cab,NASHVILLE TN,22.88,292.01,240.24," 327,225 "," 9,270 ",54188,Card,Female,18,9433,2018-12-27,Additional Day
10433451,Pink Cab,NASHVILLE TN,25.65,330.92,287.28," 327,225 "," 9,270 ",56607,Card,Female,22,8039,2018-12-26,Boxing Day
10433453,Pink Cab,NASHVILLE TN,36.48,521.24,404.928," 327,225 "," 9,270 ",55031,Card,Female,29,20842,2018-12-27,Additional Day
10433456,Pink Cab,NEW YORK NY,16.38,297.18,175.266," 8,405,837 "," 302,149 ",1006,Card,Female,29,21383,2018-12-28,Additional Day
10433459,Pink Cab,NEW YORK NY,30.6,494.61,330.48," 8,405,837 "," 302,149 ",2136,Card,Female,64,22110,2018-12-27,Additional Day
10433461,Pink Cab,NEW YORK NY,12.74,220.64,128.674," 8,405,837 "," 302,149 ",468,Cash,Male,25,20659,2018-12-27,Additional Day
10433462,Pink Cab,NEW YORK NY,3.48,54.53,37.584," 8,405,837 "," 302,149 ",540,Card,Male,29,5062,2018-12-27,Additional Day
10433463,Pink Cab,NEW YORK NY,10.56,184.62,109.824," 8,405,837 "," 302,149 ",143,Card,Female,20,20256,2018-12-28,Additional Day
10433464,Pink Cab,NEW YORK NY,8.64,128.25,87.264," 8,405,837 "," 302,149 ",2776,Cash,Female,21,9417,2018-12-27,Additional Day
10433466,Pink Cab,NEW YORK NY,29.68,523.8,347.256," 8,405,837 "," 302,149 ",2052,Cash,Male,21,7204,2018-12-31,Additional Day
10433467,Pink Cab,NEW YORK NY,34.68,617.76,360.672," 8,405,837 "," 302,149 ",768,Cash,Female,46,15515,2018-12-28,Additional Day
10433468,Pink Cab,NEW YORK NY,6.78,102.88,80.004," 8,405,837 "," 302,149 ",2228,Cash,Male,33,8808,2018-12-28,Additional Day
10433470,Pink Cab,NEW YORK NY,30.9,494.36,327.54," 8,405,837 "," 302,149 ",2020,Card,Female,45,33851,2018-12-28,Additional Day
10433471,Pink Cab,NEW YORK NY,37.44,705.46,378.144," 8,405,837 "," 302,149 ",1186,Cash,Female,21,17283,2018-12-28,Additional Day
10433472,Pink Cab,NEW YORK NY,31.32,464.92,331.992," 8,405,837 "," 302,149 ",354,Card,Male,29,8111,2018-12-26,Boxing Day
10433473,Pink Cab,NEW YORK NY,21.34,348.45,243.276," 8,405,837 "," 302,149 ",1078,Card,Female,27,27331,2018-12-31,Additional Day
10433474,Pink Cab,NEW YORK NY,38.8,633.55,457.84," 8,405,837 "," 302,149 ",1482,Cash,Male,20,12328,2018-12-25,Christmas Day
10433476,Pink Cab,NEW YORK NY,12.12,211.9,132.108," 8,405,837 "," 302,149 ",2936,Card,Male,25,23656,2018-12-31,Additional Day
10433478,Pink Cab,NEW YORK NY,31.03,527.15,332.021," 8,405,837 "," 302,149 ",2472,Card,Female,30,17838,2018-12-26,Boxing Day
10433480,Pink Cab,NEW YORK NY,22.05,380.05,257.985," 8,405,837 "," 302,149 ",890,Card,Female,45,12067,2018-12-28,Additional Day
10433481,Pink Cab,NEW YORK NY,4.64,75.77,53.36," 8,405,837 "," 302,149 ",1587,Card,Male,33,17171,2018-12-27,Additional Day
10433482,Pink Cab,NEW YORK NY,2.06,37.03,23.896," 8,405,837 "," 302,149 ",2156,Cash,Female,40,16043,2018-12-25,Christmas Day
10433483,Pink Cab,NEW YORK NY,35.0,610.76,360.5," 8,405,837 "," 302,149 ",1617,Card,Female,30,32265,2018-12-28,Additional Day
10433485,Pink Cab,NEW YORK NY,17.34,303.16,176.868," 8,405,837 "," 302,149 ",2899,Card,Male,35,24971,2018-12-24,Additional Day
10433489,Pink Cab,NEW YORK NY,26.18,436.12,314.16," 8,405,837 "," 302,149 ",2567,Card,Female,22,10433,2018-12-28,Additional Day
10433490,Pink Cab,NEW YORK NY,4.8,90.13,57.6," 8,405,837 "," 302,149 ",1602,Cash,Male,35,3031,2018-12-28,Additional Day
10433493,Pink Cab,NEW YORK NY,6.93,116.5,71.379," 8,405,837 "," 302,149 ",1037,Card,Male,23,9368,2018-12-28,Additional Day
10433494,Pink Cab,NEW YORK NY,37.12,600.0,408.32," 8,405,837 "," 302,149 ",1677,Card,Male,57,12975,2018-12-31,Additional Day
10433496,Pink Cab,NEW YORK NY,41.3,761.97,425.39," 8,405,837 "," 302,149 ",2527,Card,Female,32,20389,2018-12-28,Additional Day
10433499,Pink Cab,NEW YORK NY,9.6,197.61,107.52," 8,405,837 "," 302,149 ",933,Card,Female,39,6078,2018-12-28,Additional Day
10433500,Pink Cab,NEW YORK NY,5.5,98.88,58.85," 8,405,837 "," 302,149 ",1917,Cash,Male,26,17250,2018-12-28,Additional Day
10433502,Pink Cab,NEW YORK NY,21.85,379.49,251.275," 8,405,837 "," 302,149 ",2411,Cash,Male,52,24483,2018-12-28,Additional Day
10433503,Pink Cab,NEW YORK NY,27.0,480.95,307.8," 8,405,837 "," 302,149 ",1477,Card,Male,56,13897,2018-12-25,Christmas Day
10433507,Pink Cab,NEW YORK NY,25.99,467.25,267.697," 8,405,837 "," 302,149 ",872,Card,Male,20,19043,2018-12-26,Boxing Day
10433508,Pink Cab,NEW YORK NY,5.25,90.49,53.025," 8,405,837 "," 302,149 ",2787,Cash,Male,39,15780,2018-12-28,Additional Day
10433509,Pink Cab,NEW YORK NY,16.8,299.26,201.6," 8,405,837 "," 302,149 ",1238,Cash,Male,47,28171,2018-12-27,Additional Day
10433511,Pink Cab,NEW YORK NY,27.84,436.22,289.536," 8,405,837 "," 302,149 ",832,Cash,Male,41,22135,2018-12-28,Additional Day
10433512,Pink Cab,NEW YORK NY,22.05,341.86,262.395," 8,405,837 "," 302,149 ",1367,Card,Female,32,24504,2018-12-26,Boxing Day
10433513,Pink Cab,NEW YORK NY,34.3,509.16,346.43," 8,405,837 "," 302,149 ",996,Cash,Male,26,8639,2018-12-28,Additional Day
10433516,Pink Cab,NEW YORK NY,39.2,645.9,435.12," 8,405,837 "," 302,149 ",1413,Card,Male,23,11711,2018-12-28,Additional Day
10433522,Pink Cab,NEW YORK NY,9.36,166.73,99.216," 8,405,837 "," 302,149 ",88,Cash,Male,32,31206,2018-12-28,Additional Day
10433523,Pink Cab,NEW YORK NY,10.8,163.88,126.36," 8,405,837 "," 302,149 ",2571,Card,Male,33,4620,2018-12-28,Additional Day
10433525,Pink Cab,NEW YORK NY,4.9,81.63,58.31," 8,405,837 "," 302,149 ",2717,Card,Male,48,17468,2018-12-26,Boxing Day
10433526,Pink Cab,NEW YORK NY,17.7,358.97,192.93," 8,405,837 "," 302,149 ",19,Card,Female,47,24898,2018-12-28,Additional Day
10433527,Pink Cab,NEW YORK NY,6.36,108.05,69.324," 8,405,837 "," 302,149 ",2967,Cash,Female,52,22120,2018-12-27,Additional Day
10433529,Pink Cab,NEW YORK NY,13.08,211.42,151.728," 8,405,837 "," 302,149 ",2285,Card,Female,29,2397,2018-12-27,Additional Day
10433530,Pink Cab,NEW YORK NY,30.94,510.31,312.494," 8,405,837 "," 302,149 ",2453,Card,Male,21,3552,2018-12-26,Boxing Day
10433532,Pink Cab,NEW YORK NY,24.48,411.84,266.832," 8,405,837 "," 302,149 ",2823,Card,Female,37,10286,2018-12-27,Additional Day
10433534,Pink Cab,NEW YORK NY,25.25,449.78,270.175," 8,405,837 "," 302,149 ",1210,Card,Female,50,11748,2018-12-26,Boxing Day
10433535,Pink Cab,NEW YORK NY,6.86,120.16,80.262," 8,405,837 "," 302,149 ",1160,Cash,Female,50,23541,2018-12-28,Additional Day
10433536,Pink Cab,NEW YORK NY,11.7,208.41,139.23," 8,405,837 "," 302,149 ",2980,Card,Female,33,21208,2018-12-31,Additional Day
10433537,Pink Cab,NEW YORK NY,17.64,267.67,197.568," 8,405,837 "," 302,149 ",2039,Card,Male,32,19358,2018-12-26,Boxing Day
10433539,Pink Cab,NEW YORK NY,35.64,617.22,388.476," 8,405,837 "," 302,149 ",1383,Card,Female,34,9738,2018-12-26,Boxing Day
10433540,Pink Cab,NEW YORK NY,32.13,606.57,375.921," 8,405,837 "," 302,149 ",1883,Card,Male,25,15314,2018-12-28,Additional Day
10433543,Pink Cab,NEW YORK NY,12.54,223.38,145.464," 8,405,837 "," 302,149 ",84,Cash,Male,26,20449,2018-12-27,Additional Day
10433545,Pink Cab,NEW YORK NY,10.56,174.17,106.656," 8,405,837 "," 302,149 ",1569,Cash,Female,54,15755,2018-12-26,Boxing Day
10433547,Pink Cab,NEW YORK NY,27.81,417.41,333.72," 8,405,837 "," 302,149 ",1779,Card,Male,18,15039,2018-12-31,Additional Day
10433549,Pink Cab,NEW YORK NY,36.63,604.16,399.267," 8,405,837 "," 302,149 ",2302,Card,Male,65,24340,2018-12-27,Additional Day
10433550,Pink Cab,NEW YORK NY,17.68,335.35,212.16," 8,405,837 "," 302,149 ",1500,Cash,Male,29,5484,2018-12-28,Additional Day
10433551,Pink Cab,NEW YORK NY,27.0,440.87,272.7," 8,405,837 "," 302,149 ",1718,Card,Male,38,10942,2018-12-28,Additional Day
10433553,Pink Cab,NEW YORK NY,39.2,672.41,427.28," 8,405,837 "," 302,149 ",2446,Card,Female,30,6985,2018-12-28,Additional Day
10433556,Pink Cab,NEW YORK NY,32.77,524.28,383.409," 8,405,837 "," 302,149 ",370,Cash,Male,21,15770,2018-12-26,Boxing Day
10433558,Pink Cab,NEW YORK NY,19.6,300.65,231.28," 8,405,837 "," 302,149 ",2969,Card,Female,37,24274,2018-12-28,Additional Day
10433560,Pink Cab,NEW YORK NY,11.44,179.25,118.976," 8,405,837 "," 302,149 ",1087,Cash,Female,44,2108,2018-12-27,Additional Day
10433561,Pink Cab,NEW YORK NY,30.4,471.32,358.72," 8,405,837 "," 302,149 ",2395,Cash,Male,56,8142,2018-12-26,Boxing Day
10433562,Pink Cab,NEW YORK NY,23.52,384.05,256.368," 8,405,837 "," 302,149 ",835,Cash,Male,39,23832,2018-12-28,Additional Day
10433564,Pink Cab,NEW YORK NY,3.54,55.47,35.4," 8,405,837 "," 302,149 ",1499,Cash,Female,33,7070,2018-12-28,Additional Day
10433566,Pink Cab,NEW YORK NY,10.1,183.91,112.11," 8,405,837 "," 302,149 ",1630,Card,Male,40,25704,2018-12-28,Additional Day
10433569,Pink Cab,NEW YORK NY,7.84,140.95,84.672," 8,405,837 "," 302,149 ",729,Card,Female,32,19674,2018-12-25,Christmas Day
10433570,Pink Cab,NEW YORK NY,37.44,679.27,385.632," 8,405,837 "," 302,149 ",977,Card,Female,21,14188,2018-12-25,Christmas Day
10433571,Pink Cab,NEW YORK NY,41.34,710.21,421.668," 8,405,837 "," 302,149 ",252,Card,Female,22,4972,2018-12-28,Additional Day
10433575,Pink Cab,NEW YORK NY,42.0,741.22,504.0," 8,405,837 "," 302,149 ",900,Card,Female,29,11580,2018-12-31,Additional Day
10433578,Pink Cab,NEW YORK NY,30.78,461.98,360.126," 8,405,837 "," 302,149 ",342,Cash,Male,64,16265,2018-12-27,Additional Day
10433579,Pink Cab,NEW YORK NY,25.65,456.91,284.715," 8,405,837 "," 302,149 ",1906,Cash,Male,51,4074,2018-12-28,Additional Day
10433580,Pink Cab,ORANGE COUNTY,34.8,439.39,414.12," 1,030,185 "," 12,994 ",15883,Cash,Female,27,12228,2018-12-28,Additional Day
10433582,Pink Cab,ORANGE COUNTY,29.64,366.97,302.328," 1,030,185 "," 12,994 ",16125,Cash,Female,37,20344,2018-12-28,Additional Day
10433584,Pink Cab,ORANGE COUNTY,20.7,259.13,223.56," 1,030,185 "," 12,994 ",17356,Card,Female,39,9556,2018-12-28,Additional Day
10433585,Pink Cab,ORANGE COUNTY,5.3,61.72,61.48," 1,030,185 "," 12,994 ",16324,Card,Female,29,16839,2018-12-26,Boxing Day
10433587,Pink Cab,ORANGE COUNTY,3.33,41.64,36.297," 1,030,185 "," 12,994 ",15073,Card,Female,26,20139,2018-12-26,Boxing Day
10433589,Pink Cab,ORANGE COUNTY,47.2,619.1,547.52," 1,030,185 "," 12,994 ",16543,Card,Female,35,4490,2018-12-26,Boxing Day
10433590,Pink Cab,ORANGE COUNTY,6.36,81.86,67.416," 1,030,185 "," 12,994 ",17591,Card,Male,30,24699,2018-12-31,Additional Day
10433591,Pink Cab,ORANGE COUNTY,4.48,66.56,47.936," 1,030,185 "," 12,994 ",15614,Card,Male,52,18815,2018-12-28,Additional Day
10433592,Pink Cab,ORANGE COUNTY,22.31,351.97,254.334," 1,030,185 "," 12,994 ",15201,Cash,Female,61,17086,2018-12-28,Additional Day
10433595,Pink Cab,PHOENIX AZ,8.05,107.93,93.38," 943,999 "," 6,133 ",21288,Card,Male,25,15955,2018-12-28,Additional Day
10433596,Pink Cab,PHOENIX AZ,16.48,232.23,181.28," 943,999 "," 6,133 ",23372,Cash,Female,47,5750,2018-12-31,Additional Day
10433597,Pink Cab,PHOENIX AZ,12.6,175.83,137.34," 943,999 "," 6,133 ",21372,Card,Male,57,7435,2018-12-28,Additional Day
10433598,Pink Cab,PHOENIX AZ,25.74,338.06,283.14," 943,999 "," 6,133 ",21753,Cash,Female,27,5888,2018-12-27,Additional Day
10433599,Pink Cab,PHOENIX AZ,5.82,77.23,69.258," 943,999 "," 6,133 ",23427,Card,Male,34,12960,2018-12-28,Additional Day
10433601,Pink Cab,PHOENIX AZ,29.75,419.22,297.5," 943,999 "," 6,133 ",22036,Cash,Male,20,5281,2018-12-28,Additional Day
10433603,Pink Cab,PITTSBURGH PA,6.79,119.55,67.9," 542,085 "," 3,643 ",49372,Cash,Female,44,22278,2018-12-28,Additional Day
10433604,Pink Cab,PITTSBURGH PA,43.29,942.19,497.835," 542,085 "," 3,643 ",49890,Cash,Male,34,7869,2018-12-28,Additional Day
10433605,Pink Cab,PITTSBURGH PA,21.66,345.03,246.924," 542,085 "," 3,643 ",49629,Card,Female,48,27228,2018-12-25,Christmas Day
10433607,Pink Cab,SACRAMENTO CA,11.88,135.06,121.176," 545,776 "," 7,044 ",46616,Cash,Male,28,11198,2018-12-25,Christmas Day
10433608,Pink Cab,SACRAMENTO CA,15.08,161.05,173.42," 545,776 "," 7,044 ",47424,Cash,Female,39,24175,2018-12-25,Christmas Day
10433609,Pink Cab,SACRAMENTO CA,19.95,261.47,225.435," 545,776 "," 7,044 ",47406,Cash,Male,21,2922,2018-12-28,Additional Day
10433611,Pink Cab,SACRAMENTO CA,41.81,541.87,422.281," 545,776 "," 7,044 ",46452,Card,Male,48,22188,2018-12-28,Additional Day
10433612,Pink Cab,SACRAMENTO CA,25.92,300.63,298.08," 545,776 "," 7,044 ",45754,Card,Female,26,28642,2018-12-28,Additional Day
10433613,Pink Cab,SACRAMENTO CA,35.89,439.84,358.9," 545,776 "," 7,044 ",46426,Cash,Male,31,17229,2018-12-28,Additional Day
